Processes: 473 total, 9 running, 14 stuck, 450 sleeping, 4972 threads 
2026/05/25 23:28:39
Load Avg: 15.43, 13.31, 12.90 
CPU usage: 21.11% user, 52.49% sys, 26.39% idle 
SharedLibs: 179M resident, 50M data, 11M linkedit.
MemRegions: 222600 total, 523M resident, 20M private, 205M shared.
PhysMem: 8165M used (3239M wired), 26M unused.
VM: 16T vsize, 3153M framework vsize, 982560330(0) swapins, 987525651(0) swapouts.
Networks: packets: 30873200/36G in, 15576389/14G out.
Disks: 35553684/3967G read, 28735045/3868G written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS    %CPU_ME %CPU_OTHRS UID FAULTS    COW    MSGSENT   MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW    POWER INSTRS CYCLES USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
4133   plugin-container 0.0  00:39.66 22    1   98     45M   0B    45M   381   381   sleeping *0[2]     0.00000 0.00000    501 1822962   2510   6604      3398      976365    13102     956982    78      34999    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4132   plugin-container 0.0  00:35.59 22    1   98     33M   0B    33M   381   381   sleeping *0[2]     0.00000 0.00000    501 1727646   2510   6577      3367      889089    12285     902201    55      34289    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4131   plugin-container 0.0  00:29.46 22    1   99     32M   0B    31M   381   381   sleeping *0[2]     0.00000 0.00000    501 1319860   2510   6122      3152      768386    9888      748260    35      26428    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4130   plugin-container 0.0  01:04.13 22    1   98     83M   0B    82M   381   381   sleeping *0[2]     0.00000 0.00000    501 3934674   2510   6979      3706      1042204   12727     1111908   75      37289    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4129   plugin-container 0.0  00:23.01 22    1   100    29M   0B    28M   381   381   sleeping *0[2]     0.00000 0.00000    501 1066853   2510   6057      3104      585534    9865      604069    83      20044    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4128   plugin-container 0.0  00:18.79 22    1   98     25M   0B    24M   381   381   sleeping *0[2]     0.00000 0.00000    501 873877    2509   5933      3029      473967    9165      519409    24      19037    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4126   plugin-container 0.0  00:22.50 23    1   102    26M   0B    24M   381   381   sleeping *0[2]     0.00000 0.00000    501 1031402   2510   6092      3116      597748    9696      600229    50      20541    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4125   plugin-container 0.0  00:28.02 23    2   99     30M   0B    30M   381   381   sleeping *0[2]     0.00000 0.00000    501 1260486   2510   6149      3149      756559    10026     734828    102     24402    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4124   plugin-container 0.0  00:28.27 22    1   99     30M   0B    30M   381   381   sleeping *0[2]     0.00000 0.00000    501 1291741   2510   6096      3145      730893    9490      721553    51      24516    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4123   plugin-container 0.0  00:44.00 23    1   103    61M   0B    61M   381   381   sleeping *0[2]     0.00000 0.00000    501 2069746   2514   6757      3542      991894    12177     982209    128     34917    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4121   plugin-container 0.0  00:29.42 23    2   99     31M   0B    31M   381   381   sleeping *0[2]     0.00000 0.00000    501 1291208   2510   6212      3198      792966    10284     758431    103     26362    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4120   plugin-container 0.0  00:32.80 22    1   100    41M   0B    41M   381   381   sleeping *0[2]     0.00000 0.00000    501 1461702   2510   6276      3230      825001    10321     793349    84      26943    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4118   plugin-container 0.0  00:23.92 22    1   98     27M   0B    26M   381   381   sleeping *0[2]     0.00000 0.00000    501 1019560   2510   6128      3138      656620    10026     669475    18      24806    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4114   plugin-container 0.0  01:20.42 23    1   103    72M   0B    70M   381   381   sleeping *0[2]     0.00000 0.00000    501 2859773   2510   7576      3887      1458161   16708     1607184   738     103990   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4107   plugin-container 0.0  00:46.87 22    1   100    54M   0B    53M   381   381   sleeping *0[2]     0.00000 0.00000    501 2315949   2510   6874      3635      1043170   12049     1031150   33      34140    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4106   plugin-container 0.0  01:33.34 22    1   101    362M  0B    358M  381   381   sleeping *0[2]     0.00000 0.00000    501 2328221   2510   17133     8661      1486879   349227    1941631   3922    89077    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4096   plugin-container 0.0  12:01.13 27    1   115    322M  0B    317M  381   381   sleeping *0[2]     0.00000 0.00000    501 36281568  2558   8455      4504      3276603   18563     4692197   16795   125395   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
4072   plugin-container 0.0  00:55.44 23/1  1   103    78M   0B    78M   381   381   running  *0[2]     0.00000 0.00000    501 2524935   2528   10332     5940      1054325   15482     1011756   98      31140    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3924   plugin-container 0.0  00:22.70 23    1   101    27M   0B    25M   381   381   sleeping *0[2]     0.00000 0.00000    501 1097826   2514   6724      3426      506195    11435     574503    286     21381    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3668   plugin-container 0.0  00:19.52 23    1   101    24M   0B    23M   381   381   sleeping *0[2]     0.00000 0.00000    501 882267    2510   6505      3312      473788    10775     545486    166     19980    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3565   plugin-container 0.0  05:41.61 25/1  1   112    243M  0B    227M  381   381   running  *0[2]     0.00000 0.00000    501 13485235  2513   8568      4499      3137172   19292     3821851   16317   151301   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3334   plugin-container 0.0  06:18.97 24    1   107    934M  0B    934M  381   381   sleeping *0[2]     0.00000 0.00000    501 15308335  2589   30151     26120     1927397   67149     3479899   4136    92626    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3322   plugin-container 0.0  00:45.17 24    1   104    70M   0B    70M   381   381   sleeping *0[2]     0.00000 0.00000    501 1489052   2517   8430      5014      804882    12576     833887    1140    27463    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3317   plugin-container 0.0  00:33.17 25    2   106    55M   0B    55M   381   381   sleeping *0[2]     0.00000 0.00000    501 1400635   2519   7284      3908      609807    12215     697183    707     26256    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3311   plugin-container 0.0  06:50.31 24    1   106    1001M 0B    1001M 381   381   sleeping *0[2]     0.00000 0.00000    501 16406417  2619   34473     29818     2365199   80714     3630339   2037    93182    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3309   plugin-container 0.0  06:40.85 26    2   132    1012M 0B    1006M 381   381   stuck    *0[2]     0.00000 0.00000    501 17545220  2609   33198     28546     2005213   75460     3506790   2499    97212    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3308   plugin-container 0.0  10:36.96 26    1   115    916M  0B    914M  381   381   stuck    *0[2]     0.00000 0.00000    501 23897624  2769   69457     60309     4016517   182124    4997974   5032    107611   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
3090   universalAccessA 0.0  00:05.73 3     1   626    17M   0B    17M   3090  1     sleeping *0[412]   0.00000 0.00000    501 285921    373    7185      2526      31154     22935     96980     73      179      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
2151   com.apple.speech 0.0  00:02.46 2     1   59     7704K 0B    7700K 2151  1     sleeping *0[1]     0.00000 0.00000    501 24645     288    2419      5078      41197     11950     26109     210     4        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
2038   spindump_agent   0.0  00:00.55 2     1   40     864K  0B    852K  2038  1     sleeping *1[2]     0.00000 0.00000    501 20401     132    658       538       2138      1768      4750      23      4        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1794   plugin-container 0.0  32:42.06 30    2   121    1002M 0B    954M  381   381   sleeping *0[2]     0.00000 0.00000    501 67983793  4950   130318    113146    14739486  241270    12867939  13711   237858   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1793   plugin-container 0.0  48:07.14 28    1   117    1645M 0B    1640M 381   381   stuck    *0[2]     0.00000 0.00000    501 116583883 8058   118026    89538     13938768  303778    15119245  11335   251531   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1571   IMAutomaticHisto 0.0  00:00.24 2     1   46     1484K 0B    1480K 1571  1     sleeping  0[0]     0.00000 0.00000    501 4509      184    193       74        1220      465       2073      23      70       0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1557   USBAgent         0.0  00:00.46 2     1   31     748K  0B    740K  1557  1     sleeping  0[0]     0.00000 0.00000    501 15471     128    350       308       2544      1164      4958      1       265      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1552   fairplayd        0.0  00:00.54 1     0   20     664K  0B    660K  1552  1     sleeping *0[1]     0.00000 0.00000    265 7820      119    269       31        2484      2049      2528      0       0        0.0   0      0      _fpsd                  N/A    N/A   N/A   N/A   N/A   N/A  
1535   suggestd         0.0  00:59.02 2     1   435    11M   0B    11M   1535  1     sleeping *0[367]   0.00000 0.00000    501 968373    502    30141     10669     340824    140315    467337    10365   11311    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1503   distnoted        0.0  00:03.51 2     1   29     436K  0B    276K  1503  1     sleeping *0[1]     0.00000 0.00000    235 81262     86     99        33429     167347    67825     60260     0       306      0.0   0      0      _assetcache            N/A    N/A   N/A   N/A   N/A   N/A  
1496   storedownloadd   0.0  00:02.46 3     2   41     1388K 0B    768K  1496  1     sleeping *0[702]   0.00000 0.00000    501 88811     204    2594      3319      25459     11005     22520     233     494      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1413   plugin-container 0.0  37:10.94 27    1   116    1364M 0B    1295M 381   381   sleeping *0[2]     0.00000 0.00000    501 84920628  5831   127910    108574    14745782  280589    13922722  14793   236936   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
1013   plugin-container 0.0  36:48.65 33    3   120    1815M 0B    1799M 381   381   stuck    *0[2]     0.00000 0.00000    501 79502677  5850   126253    105746    13401713  254805    13537947  37101   170846   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
743    plugin-container 0.0  20:20.01 12    2   71     15M   0B    14M   381   381   sleeping *0[8]     0.00000 0.00000    501 397795    2637   16857     9803      74369642  37498     31415233  4734    1161     0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
662    lskdd            0.0  00:01.71 2     0   29     572K  0B    532K  662   1     sleeping *1[1]     0.00000 0.00000    265 26810     105    48746     24367     24883     24510     40583     17      8560     0.0   0      0      _fpsd                  N/A    N/A   N/A   N/A   N/A   N/A  
574    distnoted        0.0  00:03.69 2     1   29     436K  0B    276K  574   1     sleeping *0[1]     0.00000 0.00000    269 84368     86     99        35289     176647    71577     61346     0       327      0.0   0      0      _reportmemoryexception N/A    N/A   N/A   N/A   N/A   N/A  
556    mdwrite          0.0  00:01.93 2     1   59     1508K 0B    1504K 556   1     sleeping *0[1]     0.00000 0.00000    501 63463     150    1062      2109      15974     5746      21333     7       410      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
548    CrashReporterSup 0.0  00:00.07 2     1   30     680K  0B    664K  548   1     sleeping  0[0]     0.00000 0.00000    0   1825      107    103       49        583       241       606       1       8        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
547    IOUserBluetoothS 0.0  00:00.00 2     1   76     420K  0B    412K  547   1     sleeping  0[1]     0.00000 0.00000    270 470       57     254       127       293       242       31        1       2        0.0   0      0      _driverkit             N/A    N/A   N/A   N/A   N/A   N/A  
544    plugin-container 0.0  05:05.37 7     1   65     16M   0B    16M   381   381   sleeping *0[6]     0.00000 0.00000    501 309561    2643   16675     10923     12218089  25215     5892926   1077    651      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
542    plugin-container 0.0  03:26:13 28    1   144    2622M 0B    2620M 381   381   stuck    *0[2]     0.00000 0.00000    501 406944285 4467   8901855   4507851   132336576 9605378   99347982  31097   873079   0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
